Direccion,Latitud,Longitud,acumulado
2876,carrera 21 38 46,10.961804,-74.7932404,1
2877,carrera 21 39,10.96094575,-74.79053982921855,3
2878,carrera 21 40,10.96062725,-74.79083784411291,2
2879,carrera 21 40 28,10.961804,-74.7932404,1
2880,carrera 21 41,10.961804,-74.7932404,4
2881,carrera 21 42,10.961804,-74.7932404,1
2882,carrera 21 44,10.961804,-74.7932404,3
2883,carrera 21 44 08,10.961804,-74.7932404,1
2884,carrera 21 45,10.961767,-74.793145,7
2885,carrera 21 45 44,10.961804,-74.7932404,1
2886,carrera 21 4675,10.961767,-74.793145,1
2887,carrera 21 47,10.961804,-74.7932404,11
2888,carrera 21 47 31,10.961804,-74.7932404,1
2889,carrera 21 47 59,10.961804,-74.7932404,1
2890,carrera 21 48,10.961804,-74.7932404,1
2891,carrera 21 50,10.961804,-74.7932404,1
2892,carrera 21 50 45,10.961804,-74.7932404,1
2893,carrera 21 51,10.961804,-74.7932404,2
2894,carrera 21 53,10.9666336,-74.7988941964,7
2895,carrera 21 54,10.961804,-74.7932404,1
2896,carrera 21 57,10.961804,-74.7932404,5
2897,carrera 21 59,10.961804,-74.7932404,1
2898,carrera 21 60,10.961804,-74.7932404,2
2899,carrera 21 60 13,10.961804,-74.7932404,1
2900,carrera 21 61,10.961804,-74.7932404,1
2901,carrera 21 63,10.961804,-74.7932404,4
2902,carrera 21 64,10.961804,-74.7932404,12
2903,carrera 21 65,10.961804,-74.7932404,2
2904,carrera 21 65 22,10.961804,-74.7932404,1
2905,carrera 21 65 24,10.961804,-74.7932404,1
2906,carrera 21 68,10.961804,-74.7932404,3
2907,carrera 21 68 40,10.961804,-74.7932404,1
2908,carrera 21 77,10.961804,-74.7932404,1
2909,carrera 21 78,10.97032425,-74.82366226645257,1
2910,carrera 21 82,10.961804,-74.7932404,1
2911,carrera 21 84 14,10.961804,-74.7932404,1
2912,carrera 21 84 38,10.961804,-74.7932404,1
2913,carrera 21 86,10.961804,-74.7932404,1
2914,carrera 21 87,10.961804,-74.7932404,3
2915,carrera 21 87 82,10.961804,-74.7932404,1
2916,carrera 21 99,10.961804,-74.7932404,1
2917,carrera 22 ,10.9708883,-74.8316987,1
2918,carrera 22 17,10.9628571,-74.7887508,1
2919,carrera 22 23,10.9628571,-74.7887508,1
2920,carrera 22 31,10.9628571,-74.7887508,9
2921,carrera 22 37,10.9628571,-74.7887508,2
2922,carrera 22 38,10.9628571,-74.7887508,1
2923,carrera 22 39 20,10.9748755,-74.8445525,1
2924,carrera 22 40,10.9628571,-74.7887508,2
2925,carrera 22 41,10.9628571,-74.7887508,1
2926,carrera 22 43,10.9628571,-74.7887508,1
2927,carrera 22 44,10.9628571,-74.7887508,4
2928,carrera 22 45 15,10.9628571,-74.7887508,1
2929,carrera 22 46,10.9628571,-74.7887508,1
2930,carrera 22 47 50,10.9628571,-74.7887508,1
2931,carrera 22 51,10.9628571,-74.7887508,5
2932,carrera 22 53,10.9628571,-74.7887508,6
2933,carrera 22 6821,10.9628571,-74.7887508,1
2934,carrera 22 70,10.9628571,-74.7887508,1
2935,carrera 22 73,10.9628571,-74.7887508,1
2936,carrera 22 73 25,10.9628571,-74.7887508,1
2937,carrera 22 75,10.9628571,-74.7887508,1
2938,carrera 22 78,10.9628571,-74.7887508,1
2939,carrera 23 13,10.9663824,-74.7928827,1
2940,carrera 23 14,10.9663824,-74.7928827,1
2941,carrera 23 21,10.9663824,-74.7928827,1
2942,carrera 23 23,10.9613473,-74.77909522440034,1
2943,carrera 23 24,10.9663824,-74.7928827,1
2944,carrera 23 31,10.9663824,-74.7928827,3
2945,carrera 23 31 30,10.9663824,-74.7928827,1
2946,carrera 23 37,10.9663824,-74.7928827,3
2947,carrera 23 38,10.9663824,-74.7928827,2
2948,carrera 23 40,10.9663824,-74.7928827,1
2949,carrera 23 41 42,10.9663824,-74.7928827,1
2950,carrera 23 44,10.9663824,-74.7928827,1
2951,carrera 23 45 34,10.9663824,-74.7928827,1
2952,carrera 23 47 ,10.9663824,-74.7928827,1
2953,carrera 23 47 18,10.9663824,-74.7928827,1
2954,carrera 23 51,10.9663824,-74.7928827,1
2955,carrera 23 53,10.9663824,-74.7928827,1
2956,carrera 23 53 56,10.9663824,-74.7928827,1
2957,carrera 23 57,10.9663824,-74.7928827,3
2958,carrera 23 61,10.9663824,-74.7928827,3
2959,carrera 23 63,10.9663824,-74.7928827,1
2960,carrera 23 64,10.9663824,-74.7928827,3
2961,carrera 23 65,10.9663824,-74.7928827,3
2962,carrera 23 68,10.9663824,-74.7928827,3
2963,carrera 23 70,10.9663824,-74.7928827,2
2964,carrera 23 72,10.9663824,-74.7928827,1
2965,carrera 23 86,10.9663824,-74.7928827,1
2966,carrera 23 97 53,10.9663824,-74.7928827,1
2967,carrera 24 21,10.9216646,-74.80274097631926,1
2968,carrera 24 30 25,10.9217009,-74.8077404,1
2969,carrera 24 31,10.9711909,-74.7990714,7
2970,carrera 24 36,10.9711909,-74.7990714,1
2971,carrera 24 37,10.9711909,-74.7990714,2
2972,carrera 24 37 15,10.9711909,-74.7990714,1
2973,carrera 24 39,10.9711909,-74.7990714,2
2974,carrera 24 40,10.9711909,-74.7990714,1
2975,carrera 24 41,10.9711909,-74.7990714,1
2976,carrera 24 42,10.9711909,-74.7990714,1
2977,carrera 24 45,10.9711909,-74.7990714,2
2978,carrera 24 45 48,10.9711909,-74.7990714,1
2979,carrera 24 46,10.9711909,-74.7990714,1
2980,carrera 24 47,10.9711909,-74.7990714,4
2981,carrera 24 48,10.9711909,-74.7990714,1
2982,carrera 24 51,10.9711909,-74.7990714,2
2983,carrera 24 53,10.95264585,-74.77920387190801,2
2984,carrera 24 53 57,10.9711909,-74.7990714,1
2985,carrera 24 57,10.9711909,-74.7990714,5
2986,carrera 24 58,10.9711909,-74.7990714,1
2987,carrera 24 60 20,10.9727781,-74.8403293,1
2988,carrera 24 60 20 2,10.9727781,-74.8403293,1
2989,carrera 24 61,10.9711909,-74.7990714,1
2990,carrera 24 61 25,10.9711909,-74.7990714,1
2991,carrera 24 65,10.9711909,-74.7990714,1
2992,carrera 24 68,10.9216646,-74.80274097631926,2
2993,carrera 24 74,10.9711909,-74.7990714,1
2994,carrera 25 10930,10.9728513,-74.8033915,1
2995,carrera 25 21,10.9728513,-74.8033915,1
2996,carrera 25 30 34,10.9728513,-74.8033915,1
2997,carrera 25 33,10.9728513,-74.8033915,1
2998,carrera 25 35,10.9728513,-74.8033915,1
2999,carrera 25 36,10.9728513,-74.8033915,1
3000,carrera 25 37,10.9728513,-74.8033915,1
3001,carrera 25 38,10.9728513,-74.8033915,2
3002,carrera 25 39,10.9728513,-74.8033915,2
3003,carrera 25 44,10.9728513,-74.8033915,1
3004,carrera 25 47,10.9728513,-74.8033915,1
3005,carrera 25 53,10.9728513,-74.8033915,1
3006,carrera 25 55,10.9728513,-74.8033915,2
3007,carrera 25 56,10.9728513,-74.8033915,1
3008,carrera 25 60,10.9728513,-74.8033915,2
3009,carrera 25 61,10.9728513,-74.8033915,1
3010,carrera 25 63,10.9728513,-74.8033915,2
3011,carrera 25 65,10.9728513,-74.8033915,1
3012,carrera 25 70,10.9728513,-74.8033915,1
3013,carrera 25 70 60,10.9728513,-74.8033915,1
3014,carrera 25 72,10.9728513,-74.8033915,2
3015,carrera 25 73,10.9728513,-74.8033915,1
3016,carrera 25 74,10.9728513,-74.8033915,2
3017,carrera 25 74 94,10.9728513,-74.8033915,1
3018,carrera 26 106,10.9755778,-74.8408217,1
3019,carrera 26 120,10.9768612,-74.844482,1
3020,carrera 26 122,10.9755778,-74.8408217,1
3021,carrera 26 24,10.9755778,-74.8408217,1
3022,carrera 26 28,10.9755778,-74.8408217,1
3023,carrera 26 37,10.9755778,-74.8408217,1
3024,carrera 26 47,10.9755778,-74.8408217,1
3025,carrera 26 48,10.9755778,-74.8408217,2
3026,carrera 26 50,10.9755778,-74.8408217,1
3027,carrera 26 51,10.9755778,-74.8408217,1
3028,carrera 26 58,10.9755778,-74.8408217,1
3029,carrera 26 59,10.9755778,-74.8408217,1
3030,carrera 26 65,10.9755778,-74.8408217,1
3031,carrera 26 7 75 84,10.9767953,-74.8434362,1
3032,carrera 26 70,10.9755778,-74.8408217,1
3033,carrera 26 72 64,10.9755778,-74.8408217,1
3034,carrera 26 73,10.9755778,-74.8408217,1
3035,carrera 26 74,10.9755778,-74.8408217,2
3036,carrera 26 74 151,10.9767953,-74.8434362,1
3037,carrera 26 75,10.9755778,-74.8408217,1
3038,carrera 26 75 51,10.9755778,-74.8408217,1
3039,carrera 26 76,10.9755778,-74.8408217,4
3040,carrera 26 79,10.9755778,-74.8408217,1
3041,carrera 261 74,11.0092745,-74.835885,1
3042,carrera 267 74 41,10.953658,-74.7661311,1
3043,carrera 27 07 81,10.9784557,-74.8129997,1
3044,carrera 27 102,10.9784557,-74.8129997,3
3045,carrera 27 103 43,10.9784557,-74.8129997,1
3046,carrera 27 104,10.9784557,-74.8129997,1
3047,carrera 27 106,10.975342,-74.83484604862508,2
3048,carrera 27 106 14,10.975342,-74.83484604862508,1
3049,carrera 27 108,10.9784557,-74.8129997,2
3050,carrera 27 110,10.9784557,-74.8129997,2
3051,carrera 27 31,10.9784557,-74.8129997,8
3052,carrera 27 33,10.9784557,-74.8129997,1
3053,carrera 27 34,10.9784557,-74.8129997,1
3054,carrera 27 35,10.9784557,-74.8129997,7
3055,carrera 27 37,10.9784557,-74.8129997,2
3056,carrera 27 38,10.9784557,-74.8129997,2
3057,carrera 27 39,10.9784557,-74.8129997,2
3058,carrera 27 41,10.9688791,-74.7879532,3
3059,carrera 27 43,10.9784557,-74.8129997,2
3060,carrera 27 44 42,10.9784557,-74.8129997,1
3061,carrera 27 45,10.9773613,-74.8109076,1
3062,carrera 27 50,10.9784557,-74.8129997,1
3063,carrera 27 57,10.9784557,-74.8129997,3
3064,carrera 27 60,10.9784557,-74.8129997,1
3065,carrera 27 61,10.9784557,-74.8129997,4
3066,carrera 27 62,10.9784557,-74.8129997,1
3067,carrera 27 63,10.9784557,-74.8129997,3
3068,carrera 27 64,10.9784557,-74.8129997,2
3069,carrera 27 65,10.9784557,-74.8129997,1
3070,carrera 27 65 47,10.9784557,-74.8129997,1
3071,carrera 27 68,10.9784557,-74.8129997,4
3072,carrera 27 69,10.9784557,-74.8129997,1
3073,carrera 27 70,10.9784557,-74.8129997,5
3074,carrera 27 71,10.9784557,-74.8129997,1
3075,carrera 27 72,10.9784557,-74.8129997,3
3076,carrera 27 72 80,10.9784557,-74.8129997,1
3077,carrera 27 80,10.9784557,-74.8129997,1
3078,carrera 27 85,10.9784557,-74.8129997,3
3079,carrera 27 87,10.9784557,-74.8129997,1
3080,carrera 28 100,10.9583654,-74.8640075,1
3081,carrera 28 142 39,10.9583654,-74.8640075,1
3082,carrera 28 143,10.9583654,-74.8640075,1
3083,carrera 28 143 110,10.9583654,-74.8640075,1
3084,carrera 28 20,10.9796259,-74.8268538,1
3085,carrera 28 24,10.9583654,-74.8640075,2
3086,carrera 28 79,10.9583654,-74.8640075,1
3087,carrera 28 83 ,10.9583654,-74.8640075,1
3088,carrera 29 110,10.977329,-74.8038823,1
3089,carrera 29 114,10.977329,-74.8038823,1
3090,carrera 29 30,10.977329,-74.8038823,1
3091,carrera 29 34,10.977329,-74.8038823,1
3092,carrera 29 35,10.977329,-74.8038823,2
3093,carrera 29 39,10.977329,-74.8038823,1
3094,carrera 29 39 47,10.977329,-74.8038823,1
3095,carrera 29 41,10.977329,-74.8038823,1
3096,carrera 29 43,10.977329,-74.8038823,1
3097,carrera 29 47,10.977329,-74.8038823,1
3098,carrera 29 55,10.977329,-74.8038823,1
3099,carrera 29 63,10.977329,-74.8038823,1
3100,carrera 29 68 49,10.977329,-74.8038823,1
3101,carrera 29 70,10.977329,-74.8038823,1
3102,carrera 29 72,10.977329,-74.8038823,1
3103,carrera 29 83,10.977329,-74.8038823,1
3104,carrera 3 ,10.93638,-74.8162717,1
3105,carrera 3 28,10.93638,-74.8162717,1
3106,carrera 3 37,10.93638,-74.8162717,1
3107,carrera 3 4,10.93638,-74.8162717,1
3108,carrera 3 50 41,10.93638,-74.8162717,1
3109,carrera 3 88,10.93638,-74.8162717,1
3110,carrera 3 96 98,10.93638,-74.8162717,1
3111,carrera 30 ,10.9587969,-74.8668665,1
3112,carrera 30 1,10.970398,-74.7847724,3
3113,carrera 30 10 23,10.970398,-74.7847724,1
3114,carrera 30 12,10.970398,-74.7847724,2
3115,carrera 30 14,10.970398,-74.7847724,2
3116,carrera 30 17,10.9684657,-74.77578374834523,1
3117,carrera 30 17 16,10.970398,-74.7847724,1
3118,carrera 30 29,10.970398,-74.7847724,1
3119,carrera 30 31,10.970398,-74.7847724,2
3120,carrera 30 33,10.970398,-74.7847724,1
3121,carrera 30 34 30,10.970398,-74.7847724,1
3122,carrera 30 35,10.970398,-74.7847724,1
3123,carrera 30 37,10.970398,-74.7847724,2
3124,carrera 30 4,10.970398,-74.7847724,4
3125,carrera 30 42,10.970398,-74.7847724,2
3126,carrera 30 43,10.970398,-74.7847724,1
3127,carrera 30 44,10.970398,-74.7847724,1
3128,carrera 30 47,10.970398,-74.7847724,2
3129,carrera 30 48,10.970398,-74.7847724,1
3130,carrera 30 56,10.970398,-74.7847724,1
3131,carrera 30 6,10.970398,-74.7847724,6
3132,carrera 30 6 4,10.970398,-74.7847724,1
3133,carrera 30 6 78,10.970398,-74.7847724,1
3134,carrera 30 61,10.970398,-74.7847724,1
3135,carrera 31 111,10.9778816,-74.8412383,1
3136,carrera 31 114,10.9778816,-74.8412383,2
3137,carrera 31 115,10.9778816,-74.8412383,1
3138,carrera 31 123,10.9778816,-74.8412383,1
3139,carrera 31 39 40,10.9778816,-74.8412383,1
3140,carrera 31 41,10.9778816,-74.8412383,1
3141,carrera 31 42,10.9778816,-74.8412383,1
3142,carrera 31 44,10.9778816,-74.8412383,1
3143,carrera 31 58,10.9778816,-74.8412383,1
3144,carrera 31 58 22,10.9778816,-74.8412383,1
3145,carrera 31 63,10.9778816,-74.8412383,1
3146,carrera 31 68,10.9778816,-74.8412383,2
3147,carrera 31 69,10.9778816,-74.8412383,1
3148,carrera 31 71,10.9778816,-74.8412383,1
3149,carrera 32 04,10.9813333,-74.8063987,1
3150,carrera 32 103,10.9813333,-74.8063987,1
3151,carrera 32 30,10.9813333,-74.8063987,1
3152,carrera 32 35,10.9813333,-74.8063987,2
3153,carrera 32 37,10.9813333,-74.8063987,1
3154,carrera 32 40,10.9813333,-74.8063987,1
3155,carrera 32 43,10.97387235,-74.78732513281108,1
3156,carrera 32 44 17,10.9813333,-74.8063987,1
3157,carrera 32 50,10.9813333,-74.8063987,1
3158,carrera 32 51,10.9813333,-74.8063987,2
3159,carrera 32 55 36,10.9813333,-74.8063987,1
3160,carrera 32 56,10.9813333,-74.8063987,1
3161,carrera 32 58,10.9813333,-74.8063987,1
3162,carrera 32 63,10.9813333,-74.8063987,2
3163,carrera 32 65,10.9813333,-74.8063987,1
3164,carrera 32 68,10.9813333,-74.8063987,1
3165,carrera 32 71,10.9813333,-74.8063987,2
3166,carrera 32 73 32,10.9813333,-74.8063987,1
3167,carrera 33,10.9725726,-74.7816872,1
3168,carrera 33 30,10.9255615,-74.7956455,1
3169,carrera 33 34,10.9725726,-74.7816872,1
3170,carrera 33 35,10.9725726,-74.7816872,2
3171,carrera 33 37,10.9725726,-74.7816872,1
3172,carrera 33 40,10.9725726,-74.7816872,1
3173,carrera 33 42,10.9725726,-74.7816872,1
3174,carrera 33 43,10.9725726,-74.7816872,1
3175,carrera 33 44,10.9725726,-74.7816872,1
3176,carrera 33 45,10.9775818,-74.7950347,1
3177,carrera 33 51,10.9725726,-74.7816872,3
3178,carrera 33 52,10.9725726,-74.7816872,2
3179,carrera 33 53 16,10.9725726,-74.7816872,1
3180,carrera 33 54,10.9725726,-74.7816872,1
3181,carrera 33 56 23,10.9725726,-74.7816872,1
3182,carrera 33 57,10.9725726,-74.7816872,2
3183,carrera 33 57 88,10.9725726,-74.7816872,1
3184,carrera 33 61,10.9725726,-74.7816872,1
3185,carrera 33 72,10.9725726,-74.7816872,2
3186,carrera 33 85,10.9725726,-74.7816872,1
3187,carrera 34 108,10.9635653,-74.8676544,1
3188,carrera 34 120,10.9635653,-74.8676544,1
3189,carrera 34 141,10.9635653,-74.8676544,1
3190,carrera 34 143,10.9635653,-74.8676544,1
3191,carrera 34 146,10.9635653,-74.8676544,1
3192,carrera 34 35,10.9635653,-74.8676544,1
3193,carrera 34 45,10.9635653,-74.8676544,1
3194,carrera 34 70,10.9635653,-74.8676544,1
3195,carrera 34 71,10.9635653,-74.8676544,1
3196,carrera 34 72,10.9635653,-74.8676544,4
3197,carrera 34 72 163,10.9635653,-74.8676544,1
3198,carrera 35 100,10.9843055,-74.8111314,1
3199,carrera 35 107,10.9843055,-74.8111314,1
3200,carrera 35 30 12,10.9843055,-74.8111314,1
3201,carrera 35 31,10.9843055,-74.8111314,1
3202,carrera 35 34,10.9843055,-74.8111314,1
3203,carrera 35 35,10.9843055,-74.8111314,1
3204,carrera 35 36,10.9843055,-74.8111314,1
3205,carrera 35 38,10.9817232,-74.7791,1
3206,carrera 35 5 153,10.9843055,-74.8111314,1
3207,carrera 35 68 43,10.9843055,-74.8111314,1
3208,carrera 35 69 07,10.9843055,-74.8111314,1
3209,carrera 35 71 108,10.9843055,-74.8111314,1
3210,carrera 35 71 18,10.9843055,-74.8111314,1
3211,carrera 35 72,10.9843055,-74.8111314,5
3212,carrera 35 72 66,10.9843055,-74.8111314,1
3213,carrera 35 76 11,10.9843055,-74.8111314,1
3214,carrera 35 80,10.9843055,-74.8111314,1
3215,carrera 35 80 191,10.9843055,-74.8111314,1
3216,carrera 35 84,10.9843055,-74.8111314,1
3217,carrera 353 83,10.9423683,-74.7887005,2
3218,carrera 356 33,11.0092745,-74.835885,1
3219,carrera 36 100,10.9810933,-74.8317726,2
3220,carrera 36 107,10.9810933,-74.8317726,1
3221,carrera 36 108,10.9810933,-74.8317726,1
3222,carrera 36 117,10.9810933,-74.8317726,1
3223,carrera 36 32,10.9810933,-74.8317726,1
3224,carrera 36 35,10.9810933,-74.8317726,1
3225,carrera 36 35 98,10.9810933,-74.8317726,1
3226,carrera 36 36,10.9810933,-74.8317726,1
3227,carrera 36 37,10.9810933,-74.8317726,1
3228,carrera 36 37 35,10.9810933,-74.8317726,1
3229,carrera 36 38,10.9810933,-74.8317726,3
3230,carrera 36 39,10.9810933,-74.8317726,1
3231,carrera 36 42,10.9810933,-74.8317726,2
3232,carrera 36 42 57,10.9810933,-74.8317726,1
3233,carrera 36 43,10.9810933,-74.8317726,1
3234,carrera 36 58,10.9810933,-74.8317726,1
3235,carrera 36 61,10.9810933,-74.8317726,1
3236,carrera 36 71,10.9810933,-74.8317726,1
3237,carrera 36 71 25,10.9810933,-74.8317726,1
3238,carrera 36 72 105,10.9812874,-74.8307426,1
3239,carrera 36 74,10.9810933,-74.8317726,1
3240,carrera 36 82,10.9810933,-74.8317726,1
3241,carrera 36 84,10.9810933,-74.8317726,1
3242,carrera 36 87,10.9810933,-74.8317726,3
3243,carrera 37 107,10.9846241,-74.8247272,4
3244,carrera 37 108,10.9846241,-74.8247272,1
3245,carrera 37 111,10.9846241,-74.8247272,1
3246,carrera 37 114,10.9846241,-74.8247272,1
3247,carrera 37 115,10.9846241,-74.8247272,1
3248,carrera 37 116,10.9806356,-74.841265,2
3249,carrera 37 39,10.9846241,-74.8247272,1
3250,carrera 37 52,10.9846241,-74.8247272,2
3251,carrera 37 53 110,10.9848606,-74.8244278,1
3252,carrera 37 54,10.9846241,-74.8247272,1
3253,carrera 37 56,10.9846241,-74.8247272,1
3254,carrera 37 56 44,10.9846241,-74.8247272,1
3255,carrera 37 57,10.9846241,-74.8247272,1
3256,carrera 37 72 61,10.9846241,-74.8247272,1
3257,carrera 37 81,10.9846241,-74.8247272,2
3258,carrera 38 ,10.9808853,-74.7912365,5
3259,carrera 38 0 500 ,10.9721057,-74.7651237,1
3260,carrera 38 1,10.9804259,-74.789419,3
3261,carrera 38 1 ,10.9804259,-74.789419,1
3262,carrera 38 10,10.983307,-74.8029168,2
3263,carrera 38 10 ,10.983307,-74.8029168,1
3264,carrera 38 100,10.9804259,-74.789419,8
3265,carrera 38 100 57,10.9804259,-74.789419,1
3266,carrera 38 102,10.9831893,-74.83688249912923,5
3267,carrera 38 102 103,10.9804259,-74.789419,1
3268,carrera 38 102 107,10.9804259,-74.789419,1
3269,carrera 38 106,10.9804259,-74.789419,1
3270,carrera 38 107,10.9804259,-74.789419,1
3271,carrera 38 108,10.9804259,-74.789419,4
3272,carrera 38 108 23,10.9804259,-74.789419,1
3273,carrera 38 109,10.9804259,-74.789419,5
3274,carrera 38 109 ,10.9804259,-74.789419,1
3275,carrera 38 110,10.98166275,-74.84368494993491,24
3276,carrera 38 110 111,10.9804259,-74.789419,1
3277,carrera 38 110 800,10.98166275,-74.84368494993491,2
3278,carrera 38 111,10.98207575,-74.83732226172432,3
3279,carrera 38 111 17,10.98207575,-74.83732226172432,1
3280,carrera 38 112,10.9804259,-74.789419,1
3281,carrera 38 114,10.9804259,-74.789419,2
3282,carrera 38 115,10.9804259,-74.789419,3
3283,carrera 38 116,10.9804259,-74.789419,2
3284,carrera 38 117,10.98085515,-74.84475516381042,1
3285,carrera 38 117 40,10.9818519,-74.84226936598807,1
3286,carrera 38 117 41,10.9804259,-74.789419,1
3287,carrera 38 118,10.9804253,-74.8434207023113,1
3288,carrera 38 120,10.9804259,-74.789419,2
3289,carrera 38 123 510,10.985728,-74.8129995,1
3290,carrera 38 123 540,10.985728,-74.8129995,1
3291,carrera 38 123 613,10.985728,-74.8129995,1
3292,carrera 38 124,10.9804259,-74.789419,1
3293,carrera 38 124 913,10.985728,-74.8129995,1
3294,carrera 38 125,10.9804253,-74.8434207023113,1
3295,carrera 38 127,10.9804259,-74.789419,1
3296,carrera 38 129,10.9804259,-74.789419,1
3297,carrera 38 134,10.9804259,-74.789419,3
3298,carrera 38 140,10.9804259,-74.789419,2
3299,carrera 38 17,10.98207575,-74.83732226172432,5
3300,carrera 38 18,10.9804259,-74.789419,1
3301,carrera 38 18 ,10.9804259,-74.789419,1
3302,carrera 38 197 300,10.9856721,-74.8130155,1
3303,carrera 38 2 ,10.9859116,-74.8215129,1
3304,carrera 38 28,10.9804259,-74.789419,1
3305,carrera 38 29,10.9804259,-74.789419,2
3306,carrera 38 3 ,10.9804259,-74.789419,1
3307,carrera 38 30,10.9804259,-74.789419,10
3308,carrera 38 3034,10.9859116,-74.8215129,1
3309,carrera 38 31,10.9804259,-74.789419,5
3310,carrera 38 31 22,10.9804259,-74.789419,1
3311,carrera 38 31 30,10.9804259,-74.789419,1
3312,carrera 38 32,10.9804259,-74.789419,2
3313,carrera 38 3233,10.9859116,-74.8215129,1
3314,carrera 38 33,10.9804259,-74.789419,10
3315,carrera 38 34,10.9804259,-74.789419,5
3316,carrera 38 34 41,10.9804259,-74.789419,1
3317,carrera 38 35,10.9804259,-74.789419,8
3318,carrera 38 36,10.9794979,-74.78545968483057,2
3319,carrera 38 36 25,10.9804259,-74.789419,1
3320,carrera 38 37,10.9804259,-74.789419,7
3321,carrera 38 38,10.9804259,-74.789419,3
3322,carrera 38 39,10.9804259,-74.789419,1
3323,carrera 38 39 27,10.9804259,-74.789419,1
3324,carrera 38 39 31,10.9804259,-74.789419,1
3325,carrera 38 4,10.9804259,-74.789419,4
3326,carrera 38 40,10.9818519,-74.84226936598807,5
3327,carrera 38 40 12,10.9804259,-74.789419,1
3328,carrera 38 41,10.9804259,-74.789419,6
3329,carrera 38 41 48,10.9804259,-74.789419,1
3330,carrera 38 42,10.9804259,-74.789419,5
3331,carrera 38 43,10.9794979,-74.78545968483057,7
3332,carrera 38 43 27,10.9804259,-74.789419,1
3333,carrera 38 44,10.9804259,-74.789419,4
3334,carrera 38 44 22,10.9804259,-74.789419,1
3335,carrera 38 44 29,10.9804259,-74.789419,1
3336,carrera 38 44 34,10.9804259,-74.789419,1
3337,carrera 38 45,10.9859116,-74.8215129,4
3338,carrera 38 45 55,10.9804259,-74.789419,1
3339,carrera 38 45 70,10.9804259,-74.789419,1
3340,carrera 38 47,10.9804259,-74.789419,8
3341,carrera 38 47 48,10.9804259,-74.789419,1
3342,carrera 38 47 55,10.9804259,-74.789419,1
3343,carrera 38 48,10.9804259,-74.789419,5
3344,carrera 38 48 53,10.9804259,-74.789419,1
3345,carrera 38 48 84,10.9804259,-74.789419,1
3346,carrera 38 49,10.9804259,-74.789419,1
3347,carrera 38 5,10.9804259,-74.789419,1
3348,carrera 38 50,10.9804259,-74.789419,10
3349,carrera 38 50 90,10.9804259,-74.789419,1
3350,carrera 38 51,10.98119295,-74.79230340534883,3
3351,carrera 38 52,10.9804259,-74.789419,6
